doc_id,chunk_id,source,page,section,chunk,categories
doc_21,doc_21_chunk_41,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,18,,12 1. การประเมินก่อนการปฏิบัติงาน a. สอบเข้า 10% b. สอบโรคทางระบบ 10% c. สอบความรู้และการฝึกฉีดยา 10% 2. การประเมินการปฏิบัติงาน a. การถอนฟัน และดูแลผู้ปุวย 25% b. การช่วยข้างเก้าอี้ผู้ปุวย 25% 3. กิจกรรมระหว่างการปฏิบัติงาน a. เข้าร่วมฟังการน้าเสนองานวิชาการ 10% 4. จิตพิสัย 9% 5. การประเมินการเรียนการสอนออนไลน์ 1% รายละเอียดการประเมิน 1. การสอบเข้า (ข้อเขียน) สอบตามตารางปฏิบัติงานแต่ละกลุ่ม โดยเนื้อหาเป็นความรู้พื้นฐานทั่วไปเกี่ยวกับงานศัลยศาสตร์ช่องปาก เช่นการซักประวัติตรวจร่างกายยาชาเฉพาะที่ทางทันตกรรม,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_42,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,18,,"เครื่องมือทางศัลยกรรมช่องปากการดูแลผู้ปุวยทางศัลยกรรมช่องปาก เป็นต้น 2. การสอบโรคทางระบบ (ปากเปล่า) นักศึกษาต้องติดต่อขอท้าการสอบกับอาจารย์ให้แล้วเสร็จภายในเดือนแรกของการปฏิบัติงาน เนื้อหาที่ท้าการสอบจะเกี่ยวกับ โรคเบาหวาน โรคความดันโลหิตสูง และผู้ป่วยที่ได้รับยาทางระบบที่มีผลต่องานทางทันตกรรม โดยให้นักศึกษาขอสอบปากเปล่าให้ตรงกับอาจารย์ตามตารางรายชื่อ 3 ท่าน (ติดประกาศบอร์ดในคลินิกศัลย์) ได้แก่ อ.สหธัช, อ.นุชดา และ อ.ชนธีร์ 3. การสอบความรู้และการฝึกฉีดยา","[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_43,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,18,,"และ อ.ชนธีร์ 3. การสอบความรู้และการฝึกฉีดยา นักศึกษาต้องผ่านการทดสอบความรู้และการฝึกการฉีดจริงก่อนการรับผู้ป่วยรายแรกเพื่อถอนฟัน โดยให้นักศึกษาจับคู่กันเอง และขอท้าการทดสอบ/ฝึกฉีดยาได้กับอาจารย์ 4 ท่าน ได้แก่ อ.วุฒินันท์, อ.สุกิจ, อ.คธาวุธ และ อ.ชยารพ 4. การถอนฟันหลังจากผ่านการสอบความรู้และการฝึกฉีดยา นักศึกษาสามารถรับผู้ปุวยเพื่อถอนฟันและประเมิน โดยให้นักศึกษารายงานอาจารย์ตามเวรถอนฟันปกติ 5. การดูแลติดตามผู้ปุวยและตัดไหม ให้นักศึกษารายงานอาจารย์ตามเวรถอนฟันปกติ และบันทึกในใบรายงาน","[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}]"
doc_21,doc_21_chunk_44,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,19,,13 6. การช่วยข้างเก้าอี้ผู้ปุวยนักศึกษาสามารถขอเข้าช่วยข้างเก้าอี้กับนทพ.ปีที่ 5 นักศึกษาหลังปริญญา หรือทันตแพทย์ประจ้าบ้าน โดยให้ผู้ท้าการผ่าตัดและอาจารย์ผู้ดูแลผู้ปุวยเป็นผู้ประเมิน 7. เข้าร่วมฟังการน้าเสนองานวิชาการนักศึกษาต้องขอเข้าร่วมฟังการน้าเสนองานวิชาการของนทพ.ปีที่ 5 และเขียนสรุปเรื่องที่เข้าร่วมฟังอย่างน้อย 4 เรื่อง 8. จิตพิสัยประเมินจากข้อแนะน้า ชี้แนะเรื่องความประพฤติโดยอาจารย์ ความสะอาดเรียบร้อยการตรงต่อเวลาในการส่งใบบันทึกการปฏิบัติงาน,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_45,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,20,,14 ท.ศช. 503 (408503) : ฝึกปฏิบัติคลินิกศัลยศาสตร์ช่องปาก 2 3(0-9-0) กรณีที่มีชั่วโมงปฏิบัติ โปรดระบุลักษณะ..........-......(ปฏิบัติการ/ฝึกปฏิบัติ/สหกิจศึกษา) เงื่อนไขที่ต้องผ่านก่อน : เป็นนักศึกษาชั้นปีที่ 5 ค าอธิบายลักษณะกระบวนวิชา การฝึกปฏิบัติงานศัลยศาสตร์ช่องปาก โดยการถอนฟันที่ซับซ้อนขึ้นการผ่าตัดฟันกรามคุดล่างซี่ที่สามการจัดการทางทันตกรรมในผู้ปุวยที่มีโรคทางระบบ และการจัดการเบื้องต้นส้าหรับภาวะแทรกซ้อนที่เกิดขึ้นจากการท้าศัลยกรรมช่องปากวัตถุประสงค์กระบวนวิชา : นักศึกษาสามารถ 1.,"[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_21,doc_21_chunk_46,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,20,,: นักศึกษาสามารถ 1. ถอนฟันและผ่าตัดฟันกรามคุดล่างซี่ที่สามได้ 2. ให้การจัดการทางทันตกรรมในผู้ปุวยที่มีโรคทางระบบได้ 3. จัดการเบื้องต้นส้าหรับภาวะแทรกซ้อนที่เกิดขึ้นจากการท้าศัลยกรรมช่องปาก 4. ช่วยงานผ่าตัดเล็กในช่องปากได้ 5. ให้การดูแลผู้ปุวยอย่างมีจริยธรรม เนื้อหากระบวนวิชา ฝึกปฏิบัติงานศัลยศาสตร์ช่องปากในคลินิกทันตกรรม โดยใช้เวลารวม ไม่น้อยกว่า 135 ชั่วโมงงานที่ท้าประกอบด้วย 1. การถอนฟัน ไม่น้อยกว่า 15 ราย 2. การผ่าตัดฟันกรามคุดล่างซี่ที่สาม ไม่น้อยกว่า 5 ราย 3.,"[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_21,doc_21_chunk_47,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,20,,ไม่น้อยกว่า 5 ราย 3. การเป็นผู้ช่วยในงานศัลยกรรมช่องปากที่ซับซ้อน ไม่น้อยกว่า 5 ราย,"[{""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_21,doc_21_chunk_48,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,21,,15 เกณฑ์การประเมินกระบวนวิชาฝึกปฏิบัติคลินิกศัลยศาสตร์ช่องปาก 2 (DOS 408502) 1. จิตพิสัย 40% ประกอบด้วย 1.1 การประเมินความรู้ก่อนการปฏิบัติงาน 5% 1.2 การปฏิบัติงานในคลินิกศัลยกรรมช่องปากและแม็กซิลโลเฟเชียล 35% แบ่งเป็น 1.2.1 การท้ารายงานการเรียนปฏิบัติการถอนฟันผ่าตัดฟันคุดการปฏิบัติงานอื่น ๆ และการเข้าเรียน (15%) 1.2.2 การฝึกเขียนรายงานปฏิบัติงานในห้องผ่าตัดและวิสัญญี 1 ครั้ง 10% 2. ประเมินถอนฟัน 30% ประกอบด้วย 2.1 ถอนฟันที่ซับซ้อน 1 ราย (15%) ผู้ประเมิน ได้แก่ อ.ทองนารถ และ อ.วุฒินันท์ 2.2,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_49,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,21,,"ผู้ประเมิน ได้แก่ อ.ทองนารถ และ อ.วุฒินันท์ 2.2 การจัดการและถอนฟันในผู้ปุวยที่มีภาวะโรคทางระบบ 1 ราย (15%) ผู้ประเมิน ได้แก่ อ.ชนธีร์, อ.สหธัช และ อ.นุชดา 3. ประเมินผ่าตัดฟันคุดจ้านวน 1 ครั้ง 20% ผู้ประเมิน ได้แก่ อ.สุกิจ, อ.คธาวุธ และ อ.ชยารพ 4. การค้นคว้าอิสระและการน้าเสนอ 10%","[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_50,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,22,,16 1 หลักการทั่วไปของงานศัลยกรรมช่องปากงานศัลยกรรมจะท าให้เกิดบาดแผลในร่างกายมนุษย์ ศัลยแพทย์ควรทราบว่าเกิดอะไรขึ้นบ้างกับร่างกายผู้ป่วยเมื่อเราผ่าตัดให้ผู้ป่วย ในบทนี้จะกล่าวถึงการตอบสนองของร่างกายจากการบาดเจ็บหรือผ่าตัดอย่างคร่าว ๆ เพื่อให้นักศึกษาไปศึกษาหาความรู้เพิ่มเติม และยังมีภาพเครื่องมือในงานศัลยกรรมช่องปากเพื่อเป็นการทบทวนก่อนฝึกปฏิบัติงานในคลินิกการตอบสนองของร่างกายต่อการบาดเจ็บหรือการผ่าตัดปฏิกิริยาตอบสนองต่อการบาดเจ็บของร่างกายจะมี 2 ส่วนคือการตอบสนองเฉพาะที่ เช่นกลไกท,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_51,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,22,,2 ส่วนคือการตอบสนองเฉพาะที่ เช่นกลไกท าให้เลือดหยุดการอักเสบการซ่อมแซม และการหายของแผล และการตอบสนองในทางระบบ เช่นการเปลี่ยนแปลงในเมแทบอลิซึมเป็นต้นการตอบสนองเฉพาะที่ เกิดบริเวณบาดแผล โดยมีปรากฎการณ์ตามล าดับคือ 1. การอักเสบ เกิดเป็นอันดับแรกมีการขยายตัวของเส้นเลือด (vasodilatation) และท าให้มีเลือดมาบริเวณอักเสบมากขึ้นพร้อมกับน าเซลล์เม็ดเลือดแดงและเม็ดเลือดขาวเข้ามามากขึ้นด้วย โดยขบวนการอักเสบ (inflammatory phase) ใช้ระยะเวลาประมาณ 3-5 วัน แล้วจึงตามมาด้วยระยะงอกขยาย (proliferative phase) ในวันที่ 5 ถึง,"[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Physical Symptoms""}, {""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Wound and Infection""}]"
doc_21,doc_21_chunk_52,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,22,,(proliferative phase) ในวันที่ 5 ถึง 20 โดยมีการสร้างคอลลาเจนและมี epithelization ส่วนหลังวันที่ 20 เป็นระยะปรับตัว (remodeling phase) มีการจัดเรียงตัวของคอลลาเจนไปจนถึง 1 ปี 2. การซ่อมแซมของแผล เกิดได้ 3 ลักษณะ คือ 2.1 Healing by first intention คือการหายของบาดแผลโดยมีการเย็บปิดสนิท 2.2 Healing by second intention คือการหายของแผลโดยเปิดแผล และปล่อยให้หายเองโดยการสร้าง granulation tissue เช่น แผลถอนฟัน,"[{""level_1"": ""การปฏิบัติตัวหลังทำหัตถการ"", ""level_2"": ""all rounded post op instruction""}, {""level_1"": ""การปฏิบัติตัวหลังทำหัตถการ"", ""level_2"": ""oral hygiene""}]"
doc_21,doc_21_chunk_53,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,23,,17 2.3 Healing by third intention คือการหายของบาดแผลเช่นเดียวกับชนิดที่สองที่มีการสร้าง granulation tissue และมาเย็บปิดหรือท า graft ปิดแผลภายหลังการตอบสนองในทางระบบต่าง ๆ 1. ปฏิกิริยาที่เกิดจากระบบประสาท 2. ปฏิกิริยาตอบสนองของต่อมไร้ท่อ 3. ปฏิกิริยาตอบสนองทางด้านเมแทบอลิซึม 4. การเปลี่ยนแปลงของเกลือแร่อื่น ๆ 5. การเปลี่ยนแปลงทางโภชนาการ 6. ปฏิกิริยาตอบสนองทางด้านโลหิต 7. ปฏิกิริยาตอบสนองทางด้านจิตใจจะไม่ขอกล่าวในรายละเอียด ให้นักศึกษาไปศึกษาเพิ่มเติมได้จากต าราต่าง ๆ,"[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Wound and Infection""}]"
doc_21,doc_21_chunk_54,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,23,,ให้นักศึกษาไปศึกษาเพิ่มเติมได้จากต าราต่าง ๆ เครื่องมือศัลยกรรมช่องปากและแม็กซิลโลเฟเชียลรูปที่ 1 ใบมีดรูปร่างต่าง ๆ (KLS Martin Group.),"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_55,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,24,,18 รูปที่ 2 ด้ามมีดหมายเลข 3 และ 7 รูปที่ 3 Molt periosteal elevator (KLS Martin Group.) (James R.Hupp) รูปที่ 4 Seldin periosteal retractor (James R.Hupp),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_56,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,25,,19 รูปที่ 6 Minnesota retractor (Fragiskos D.Fragiskos) รูปที่ 5 Obwegeser retractor (KLS Martin Group.) รูปที่ 7 คีมตัดกระดูกชนิดตัดทางด้านข้างรูปที่ 8 คีมตัดกระดูกชนิดตัดทางด้านปลาย (KLS Martin Group.) (KLS Martin Group.),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}, {""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}, {""level_1"": ""หัตถการ"", ""level_2"": ""third molar surgery""}]"
doc_21,doc_21_chunk_57,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,26,,20 รูปที่ 9 ตะไบกระดูก 11 รูปที่ 10 ตะไบกระดูก 12C (KLS Martin Group.) (KLS Martin Group.) รูปที่ 11 เครื่องมือขูดเนื้อเยื่อ (Fragiskos D.Fragiskos),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_58,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,27,,21 รูปที่ 12 กรรไกร Metzenbaum (KLS Martin Group.) รูปที่ 13 กรรไกร Mayo (KLS Martin Group.) รูปที่ 14 A. ปากคีบจับเนื้อเยื่อ B. ปากคีบจับเนื้อเยื่อ Mcindoe (Fragiskos D.Fragiskos),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_59,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,28,,22 รูปที่ 16 คีมจับเข็ม (Fragiskos D.Fragiskos) รูปที่ 15 Allis tissue forceps (James R.Hupp) รูปที่ 17 ปากคีบหลอดเลือด (James R.Hupp),"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_60,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,29,,23 รูปที่ 18 เข็มชนิดต่าง ๆ กับด้ายเย็บแผล (Fragiskos D.Fragiskos) รูปที่ 19 คีมถอนฟันล่าง #151 (Fragiskos D.Fragiskos) รูปที่ 20 คีมถอนฟันบน #150 (Fragiskos D.Fragiskos),"[{""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}]"
doc_21,doc_21_chunk_61,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,30,,"24 รูปที่ 21 คีม cow horn #23 (Fragiskos D.Fragiskos) รูปที่ 22 คีม three beak #88R, #88L (James R.Hupp) ด้ายเย็บแผลมี 2 ชนิดดังนี้ 1. ชนิดละลายได้ แบ่งเป็น 1.1 Catgut ท ามาจากล าไส้แกะหรือวัว 1.2 ด้ายละลายชนิดสังเคราะห์ ที่นิยมใช้ มีอยู่ 2 ชนิดคือ 1.2.1 Dexon ท ามาจาก polyglycolic acid 1.2.2 Vicryl ท ามาจาก 90% glycolide และ10% L-lactide สามารถคงแรงตึงไว้ได้ 30-40 วัน และละลายได้หมดภายใน 56-70 วัน","[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_62,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,31,,25 2. ชนิดไม่ละลาย แบ่งเป็น 2.1 ด้ายไหม (silk) นิยมใช้ในช่องปากคงแรงตึงของเส้นด้ายนานถึง 2 ปี 2.2 Nylon & Prolene เป็นวัสดุสังเคราะห์ ปฏิกิริยาต่อเนื้อเยื่อน้อยส่วนมากใช้กับบริเวณผิวหนัง ไม่นิยมใช้เย็บแผลในช่องปากการตรวจชิ้นเนื้อ (Biopsy) การตัดชิ้นเนื้อในช่องปากเพื่อส่งตรวจนั้นมักท าภายใต้การฉีดยาชาเฉพาะที่ แต่บางครั้งพยาธิสภาพนั้นอยู่ลึกหรืออาจเกิดภาวะแทรกซ้อนขึ้นอาจจ าเป็นต้องท าในโรงพยาบาลโดยใช้ยาดมสลบทั่วไปการตัดชิ้นเนื้อเพื่อส่งตรวจทางพยาธิวิทยาแบ่งออกเป็น 1. การตัดชิ้นเนื้อออกตรวจทั้งหมด (excisional,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}, {""level_1"": ""หัตถการ"", ""level_2"": ""extraction""}]"
doc_21,doc_21_chunk_63,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,31,,1. การตัดชิ้นเนื้อออกตรวจทั้งหมด (excisional biopsy) โดยการตัดเอารอยโรคหรือก้อนเนื้อออกทั้งหมดแล้วส่งตรวจทางพยาธิวิทยา ใช้ในกรณีที่รอยโรคหรือก้อนเนื้อมีขนาดเล็ก และลักษณะทางคลินิกที่ตรวจพบไม่บ่งบอกว่าเป็นพยาธิสภาพชนิดร้ายแรงการตัดออกถือเป็นการรักษาไปเลย 2. การตัดชิ้นเนื้อออกตรวจเฉพาะบางส่วน (incisional biopsy) ใช้ในกรณีรอยโรคหรือก้อนเนื้อมีขนาดใหญ่ ลักษณะทางคลินิกที่ตรวจพบบ่งบอกว่าเป็นพยาธิสภาพชนิดร้ายแรงข้อควรปฏิบัติการตัดชิ้นเนื้อเพื่อส่งตรวจทางพยาธิวิทยา 1.,"[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_64,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,31,,"1. ส่งชิ้นเนื้อไปรับการตรวจทางพยาธิวิทยาโดยเร็วที่สุด 2. เขียนรายละเอียดในแบบฟอร์มการส่งชิ้นเนื้อให้ครบถ้วน ได้แก่ ชื่อ,นามสกุล และอายุของผู้ป่วยวันที่ท าการตัดชิ้นเนื้อการวินิจฉัยเบื้องต้นลักษณะของชิ้นเนื้อที่ส่ง 3. ไม่ควรใส่สารที่เกิดสีลงในชิ้นเนื้อ เพราะสีจะก่อให้เกิดความสับสนเมื่อส่งย้อมสี 4. ไม่ควรฉีดยาชาลงบนต าแหน่งที่จะตัด แต่ควรฉีดรอบ ๆ ก้อนหรือบริเวณนั้น เพราะอาจท าให้ก้อนเนื้อหรือเซลล์นั้นเปลี่ยนแปลงไปได้ 5. ไม่ควรใช้เครื่องจี้ไฟฟ้าตัดชิ้นเนื้อ เพราะจะท าให้เซลล์เปลี่ยนแปลงได้ 6.","[{""level_1"": ""หัตถการ"", ""level_2"": ""medicine""}]"
doc_21,doc_21_chunk_65,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,31,,เพราะจะท าให้เซลล์เปลี่ยนแปลงได้ 6. ควรแช่ชิ้นเนื้อในสารละลายฟอร์มาลิน 10% ในขวดหรือภาชนะที่มีขนาดพอเหมาะ 7. หากเป็นชิ้นเนื้อที่มีกระดูกหรือของแข็งควรแจ้งให้พยาธิแพทย์ทราบด้วย เพื่อจะได้ละลายส่วนที่แข็งนั้นก่อนตัดท าสไลด์ในขั้นตอนทางพยาธิวิทยา,"[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
doc_21,doc_21_chunk_66,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,32,,"26 2 ข้อควรรู้โรคทางระบบของผู้ป่วยที่เกี่ยวข้องกับงานศัลยกรรมช่องปากนักศึกษาทันตแพทย์มักพบปัญหาเกี่ยวกับโรคหรือภาวะทางระบบต่าง ๆ ของผู้ป่วยอยู่เสมอดังนั้นจ าเป็นต้องมีการวางแผนการรักษาให้เหมาะสมในการท าศัลยกรรมช่องปาก เนื้อหาในบทนี้จะขอน าองค์ความรู้บางอย่างที่ต้องใช้ หรือพบบ่อย ๆ ในการปฏิบัติงานคลินิกศัลยศาสตร์ช่องปากมากล่าวไว้ ส่วนในรายละเอียดอื่น ๆ นักศึกษาควรศึกษาหาความรู้เพิ่มเติมเกี่ยวกับโรคทางระบบต่อไป 1. การตรวจสัญญาณชีพ (Vital Signs Examination) สัญญาณชีพ ได้แก่ ความดันเลือด (blood pressure), ชีพจร","[{""level_1"": ""อาการ/ภาวะแทรกซ้อน"", ""level_2"": ""Physical Symptoms""}]"
doc_21,doc_21_chunk_67,เอกสารประกอบการสอนวิชาคลินิก ภาควิชาศัลยศาสตรช์ช่องปากและแม็กซิลโลเฟเชียล -คณะทันตแพทย์ มช. -Tooth Extraction (หน้า73) -สระและวรรณยุกต์หายหลายตำแหน่ง.pdf,32,,"ได้แก่ ความดันเลือด (blood pressure), ชีพจร (pulse rate), การหายใจ (respiration rate) และอุณหภูมิร่างกาย (body temperature) ความดันเลือด (Blood Pressure) ความดันเลือดคือความดันที่เกิดระหว่างการบีบตัวของหัวใจในระบบหลอดเลือดแดงค่าสูงสุด เรียกว่า systolic และค่าต่ าสุดเรียกว่า diastolic มีหน่วยเป็นมิลลิเมตรปรอท (mmHg) และระหว่างค่าสูงสุดและต่ าสุดเรียกว่าแรงดันชีพจร (pulse pressure) วิธีการวัด ใช้ที่พันแขน (cuff) ขนาดพอเหมาะพันเหนือข้อพับแขน 1 นิ้ว เริ่มวัดโดยบีบกระเปาะบีบลมเพิ่มความดันให้ปรอทขึ้นไปในระดับสูง","[{""level_1"": ""ไม่เกี่ยวข้อง"", ""level_2"": ""ไม่เกี่ยวข้อง""}]"
